pl_name,hostname,is_control,radius_earth,radius_error_plus,radius_error_minus,catalogue_mass_value_earth,catalogue_mass_class,catalogue_mass_accepted_as_independent,mass_use_reason,hz_conservative_probability,earth2_rank,label,independent_mass_used,covariance_status,mass_radius_correlation,p_rocky_rogers_radius_only,wolfgang_mass_location_earth,wolfgang_intrinsic_scatter_earth,wolfgang_prediction_is_dynamical_mass,zeng_supported_draw_fraction,p_rocky_zeng_fe_si_envelope,p_requires_volatiles_zeng,p_consistent_with_terrestrial_composition_zeng,p_too_dense_for_zeng_cmf_0_to_0p4,otegi_supported_draw_fraction,p_rocky_otegi_equal_prior,p_rocky_otegi_scatter_0p10dex,p_rocky_otegi_scatter_0p30dex,p_rocky_model_min,p_rocky_model_max,p_rocky_model_range,n_rocky_models_supported,composition_evidence_scope
Kepler-407 b,Kepler-407,False,1.19,0.05,-0.05,1.93,measured,True,catalogue class is an independent measured mass,0,4522,MODEL-INFERRED,True,unavailable_assumed_zero,,0.8837790241,3.385125809,1.9,False,0.96475,0.8074630733,0.1925369267,0.3568281938,0.4506348795,1,0.51756331,0.5016043107,0.5113552632,0.51756331,0.8837790241,0.3662157141,3,independent_mass_and_radius
Kepler-1193 b,Kepler-1193,False,1.32,0.21,-0.17,2.3,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4524,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7544750475,3.873556319,1.9,False,0,,,,,0,,,,0.7544750475,0.7544750475,,1,radius_only_baseline
Kepler-1047 c,Kepler-1047,False,0.99,0.13,-0.09,0.937,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4525,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9445744137,2.664952773,1.9,False,0,,,,,0,,,,0.9445744137,0.9445744137,,1,radius_only_baseline
Kepler-1516 b,Kepler-1516,False,1.75,0.49,-0.19,3.71,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4531,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3087962468,5.588731271,1.9,False,0,,,,,0,,,,0.3087962468,0.3087962468,,1,radius_only_baseline
K2-141 b,K2-141,False,1.51,0.05,-0.05,4.97,measured,True,catalogue class is an independent measured mass,0,4532,MODEL-INFERRED,True,unavailable_assumed_zero,,0.6083070956,4.613534745,1.9,False,1,0.9895,0.0105,0.424,0.5655,1,0.5439298441,0.558977273,0.5239282641,0.5439298441,0.9895,0.4455701559,3,independent_mass_and_radius
Kepler-1464 c,Kepler-1464,False,1,0.22,-0.11,0.972,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4533,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9196625701,2.7,1.9,False,0,,,,,0,,,,0.9196625701,0.9196625701,,1,radius_only_baseline
Kepler-750 c,Kepler-750,False,1.62,0.65,-0.22,3.26,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4537,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3965537428,5.05514111,1.9,False,0,,,,,0,,,,0.3965537428,0.3965537428,,1,radius_only_baseline
Kepler-748 b,Kepler-748,False,2.52,0.65,-0.29,6.9,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4539,MODEL-INFERRED,False,unavailable_assumed_zero,,0.02274950752,8.978100596,1.9,False,0,,,,,0,,,,0.02274950752,0.02274950752,,1,radius_only_baseline
Kepler-1885 b,Kepler-1885,False,1.51110555,,,2.89,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4543,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6093241609,4.61792638,1.9,False,0,,,,,0,,,,0.6093241609,0.6093241609,,1,radius_only_baseline
Kepler-730 c,Kepler-730,False,1.56926,0.134508,-0.134508,3.09,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4544,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5323179236,4.850283684,1.9,False,0,,,,,0,,,,0.5323179236,0.5323179236,,1,radius_only_baseline
Kepler-1003 b,Kepler-1003,False,1.78,0.48,-0.22,3.82,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4545,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2914234071,5.713599136,1.9,False,0,,,,,0,,,,0.2914234071,0.2914234071,,1,radius_only_baseline
Kepler-10 b,Kepler-10,False,1.47,0.03,-0.02,3.24,measured,True,catalogue class is an independent measured mass,0,4546,MODEL-INFERRED,True,unavailable_assumed_zero,,0.6518828512,4.455293296,1.9,False,1,0.47675,0.52325,0.4745,0.00225,1,0.5173738563,0.5435601425,0.5085834606,0.47675,0.6518828512,0.1751328512,3,independent_mass_and_radius
Kepler-1275 b,Kepler-1275,False,1.48,0.65,-0.27,2.79,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4547,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5273574636,4.49473399,1.9,False,0,,,,,0,,,,0.5273574636,0.5273574636,,1,radius_only_baseline
Kepler-1371 c,Kepler-1371,False,0.64,0.07,-0.05,0.196,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4550,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9910359135,1.511463731,1.9,False,0,,,,,0,,,,0.9910359135,0.9910359135,,1,radius_only_baseline
Kepler-1174 b,Kepler-1174,False,1.59,0.31,-0.16,3.15,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4553,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4576740058,4.93378279,1.9,False,0,,,,,0,,,,0.4576740058,0.4576740058,,1,radius_only_baseline
Kepler-21 b,Kepler-21,False,1.639,0.019,-0.015,7.5,measured,True,catalogue class is an independent measured mass,0,4555,MODEL-INFERRED,True,unavailable_assumed_zero,,0.4495901923,5.132351636,1.9,False,0.646,0.9659442724,0.03405572755,0.3359133127,0.6300309598,1,0.6350462803,0.7260055113,0.5728660698,0.4495901923,0.9659442724,0.5163540802,3,independent_mass_and_radius
TOI-2227 b,TOI-2227,False,3.09885187,0.25572292,-0.23281105,9.79,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4556,MODEL-INFERRED,False,unavailable_assumed_zero,,0.001104833642,11.74694204,1.9,False,0,,,,,0,,,,0.001104833642,0.001104833642,,1,radius_only_baseline
Kepler-666 b,Kepler-666,False,2.4,0.58,-0.28,6.35,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4557,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03922035871,8.426328351,1.9,False,0,,,,,0,,,,0.03922035871,0.03922035871,,1,radius_only_baseline
TOI-3353.01,TOI-3353,False,2.6667555,0.230776,-0.230776,7.59,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4561,MODEL-INFERRED,False,unavailable_assumed_zero,,0.009292007579,9.663666272,1.9,False,0,,,,,0,,,,0.009292007579,0.009292007579,,1,radius_only_baseline
Kepler-1403 b,Kepler-1403,False,2.14,0.54,-0.26,5.22,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4562,MODEL-INFERRED,False,unavailable_assumed_zero,,0.09781098281,7.259415753,1.9,False,0,,,,,0,,,,0.09781098281,0.09781098281,,1,radius_only_baseline
Kepler-823 b,Kepler-823,False,1.57,0.31,-0.14,3.09,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4563,MODEL-INFERRED,False,unavailable_assumed_zero,,0.475237215,4.853257253,1.9,False,0,,,,,0,,,,0.475237215,0.475237215,,1,radius_only_baseline
Kepler-1943 b,Kepler-1943,False,1.54869189,,,3.02,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4564,MODEL-INFERRED,False,unavailable_assumed_zero,,0.563785693,4.767802922,1.9,False,0,,,,,0,,,,0.563785693,0.563785693,,1,radius_only_baseline
Kepler-1098 b,Kepler-1098,False,1.3,0.24,-0.14,2.24,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4565,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7496389324,3.797433018,1.9,False,0,,,,,0,,,,0.7496389324,0.7496389324,,1,radius_only_baseline
Kepler-1433 b,Kepler-1433,False,1.56,0.45,-0.18,3.05,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4566,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4654073355,4.813109499,1.9,False,0,,,,,0,,,,0.4654073355,0.4654073355,,1,radius_only_baseline
Kepler-1073 d,Kepler-1073,False,1.48770949,,,2.82,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4567,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6367885657,4.525195406,1.9,False,0,,,,,0,,,,0.6367885657,0.6367885657,,1,radius_only_baseline
Kepler-115 b,Kepler-115,False,1.09,0.21,-0.21,1.32,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4568,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8970770002,3.02007836,1.9,False,0,,,,,0,,,,0.8970770002,0.8970770002,,1,radius_only_baseline
Kepler-1714 b,Kepler-1714,False,3.26437302,,,10.7,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4569,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0002430828534,12.56907964,1.9,False,0,,,,,0,,,,0.0002430828534,0.0002430828534,,1,radius_only_baseline
Kepler-565 b,Kepler-565,False,3.64,0.51,-0.27,12.9,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4570,MODEL-INFERRED,False,unavailable_assumed_zero,,8.702859786e-05,14.48090028,1.9,False,0,,,,,0,,,,8.702859786e-05,8.702859786e-05,,1,radius_only_baseline
Kepler-796 b,Kepler-796,False,1.3,0.36,-0.22,2.24,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4571,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7146865695,3.797433018,1.9,False,0,,,,,0,,,,0.7146865695,0.7146865695,,1,radius_only_baseline
Kepler-1409 b,Kepler-1409,False,1.04,0.08,-0.07,1.12,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4573,MODEL-INFERRED,False,unavailable_assumed_zero,,0.938312891,2.841234668,1.9,False,0,,,,,0,,,,0.938312891,0.938312891,,1,radius_only_baseline
Kepler-216 b,Kepler-216,False,2.35,0.46,-0.46,6.12,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4574,MODEL-INFERRED,False,unavailable_assumed_zero,,0.09564334938,8.198831955,1.9,False,0,,,,,0,,,,0.09564334938,0.09564334938,,1,radius_only_baseline
Kepler-1878 b,Kepler-1878,False,2.92019781,,,8.86,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4575,MODEL-INFERRED,False,unavailable_assumed_zero,,0.001357178793,10.87426009,1.9,False,0,,,,,0,,,,0.001357178793,0.001357178793,,1,radius_only_baseline
Kepler-349 b,Kepler-349,False,1.9,0.72,-0.72,94.5,measured,True,catalogue class is an independent measured mass,0,4576,MODEL-INFERRED,True,unavailable_assumed_zero,,0.3558679715,6.219327768,1.9,False,0.02,,,,,0.063,,,,0.3558679715,0.3558679715,,1,independent_mass_and_radius
Kepler-301 b,Kepler-301,False,1.35,0.72,-0.72,2.39,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4577,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6208447948,3.988390409,1.9,False,0,,,,,0,,,,0.6208447948,0.6208447948,,1,radius_only_baseline
Kepler-1807 b,Kepler-1807,False,2.70393215,,,7.77,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4579,MODEL-INFERRED,False,unavailable_assumed_zero,,0.003991213537,9.839166066,1.9,False,0,,,,,0,,,,0.003991213537,0.003991213537,,1,radius_only_baseline
Kepler-374 d,Kepler-374,False,1.31,0.7,-0.7,2.27,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4580,MODEL-INFERRED,False,unavailable_assumed_zero,,0.634960127,3.835451086,1.9,False,0,,,,,0,,,,0.634960127,0.634960127,,1,radius_only_baseline
Kepler-172 b,Kepler-172,False,2.35,0.42,-0.42,6.12,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4582,MODEL-INFERRED,False,unavailable_assumed_zero,,0.0858588033,8.198831955,1.9,False,0,,,,,0,,,,0.0858588033,0.0858588033,,1,radius_only_baseline
Kepler-1205 b,Kepler-1205,False,1.41,0.1,-0.09,2.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4585,MODEL-INFERRED,False,unavailable_assumed_zero,,0.708698441,4.220351375,1.9,False,0,,,,,0,,,,0.708698441,0.708698441,,1,radius_only_baseline
Kepler-999 b,Kepler-999,False,2.34,0.65,-0.49,6.08,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4587,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1056273356,8.153505693,1.9,False,0,,,,,0,,,,0.1056273356,0.1056273356,,1,radius_only_baseline
Kepler-1173 b,Kepler-1173,False,0.89,0.23,-0.07,0.64,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4588,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9492891391,2.320442295,1.9,False,0,,,,,0,,,,0.9492891391,0.9492891391,,1,radius_only_baseline
Kepler-808 b,Kepler-808,False,1.46,0.06,-0.08,2.73,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4593,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6708677698,4.415933012,1.9,False,0,,,,,0,,,,0.6708677698,0.6708677698,,1,radius_only_baseline
Kepler-1035 b,Kepler-1035,False,1.17,0.28,-0.11,1.71,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4594,MODEL-INFERRED,False,unavailable_assumed_zero,,0.8231308096,3.311352269,1.9,False,0,,,,,0,,,,0.8231308096,0.8231308096,,1,radius_only_baseline
Kepler-1398 b,Kepler-1398,False,0.9,0.28,-0.12,0.666,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4595,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9367592163,2.354393372,1.9,False,0,,,,,0,,,,0.9367592163,0.9367592163,,1,radius_only_baseline
K2-266 b,K2-266,False,3.3,1.8,-1.3,11.26782377,msini_deprojected,False,mass excluded: only true measured masses support composition inference,0,4597,MODEL-INFERRED,False,unavailable_assumed_zero,,0.09494561176,12.74770152,1.9,False,0,,,,,0,,,,0.09494561176,0.09494561176,,1,radius_only_baseline
Kepler-578 b,Kepler-578,False,2,0.18,-0.22,4.66,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4598,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1654272816,6.648179832,1.9,False,0,,,,,0,,,,0.1654272816,0.1654272816,,1,radius_only_baseline
Kepler-638 b,Kepler-638,False,1.83,0.56,-0.31,4.01,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4599,MODEL-INFERRED,False,unavailable_assumed_zero,,0.2905730037,5.923115219,1.9,False,0,,,,,0,,,,0.2905730037,0.2905730037,,1,radius_only_baseline
Kepler-213 b,Kepler-213,False,1.62,0.31,-0.31,3.26,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4602,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4812920406,5.05514111,1.9,False,0,,,,,0,,,,0.4812920406,0.4812920406,,1,radius_only_baseline
Kepler-1002 b,Kepler-1002,False,1.71,0.06,-0.05,3.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4605,MODEL-INFERRED,False,unavailable_assumed_zero,,0.3641250752,5.423238546,1.9,False,0,,,,,0,,,,0.3641250752,0.3641250752,,1,radius_only_baseline
Kepler-148 b,Kepler-148,False,1.8,0.87,-0.87,3.89,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4607,MODEL-INFERRED,False,unavailable_assumed_zero,,0.4070471818,5.797196493,1.9,False,0,,,,,0,,,,0.4070471818,0.4070471818,,1,radius_only_baseline
Kepler-704 b,Kepler-704,False,2.61,0.6,-0.43,7.32,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4611,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03509664514,9.397155722,1.9,False,0,,,,,0,,,,0.03509664514,0.03509664514,,1,radius_only_baseline
Kepler-618 b,Kepler-618,False,2.6,0.78,-0.41,7.27,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4612,MODEL-INFERRED,False,unavailable_assumed_zero,,0.03528001717,9.35037689,1.9,False,0,,,,,0,,,,0.03528001717,0.03528001717,,1,radius_only_baseline
Kepler-187 b,Kepler-187,False,1.41,0.28,-0.28,2.57,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4617,MODEL-INFERRED,False,unavailable_assumed_zero,,0.6690406166,4.220351375,1.9,False,0,,,,,0,,,,0.6690406166,0.6690406166,,1,radius_only_baseline
TOI-2196 b,TOI-2196,False,3.51,0.15,-0.15,26,measured,True,catalogue class is an independent measured mass,0,4618,MODEL-INFERRED,True,unavailable_assumed_zero,,9.591385958e-05,13.812205,1.9,False,0,,,,,0.21775,,,,9.591385958e-05,9.591385958e-05,,1,independent_mass_and_radius
WASP-84 c,WASP-84,False,1.95,0.12,-0.12,15.2,measured,True,catalogue class is an independent measured mass,0,4619,MODEL-INFERRED,True,unavailable_assumed_zero,,0.1626456203,6.432929012,1.9,False,0.04375,,,,,0.98875,0.8174360838,0.9158390766,0.6948947043,0.1626456203,0.8174360838,0.6547904634,2,independent_mass_and_radius
Kepler-1312 c,Kepler-1312,False,1.02732734,,,1.07,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4623,MODEL-INFERRED,False,unavailable_assumed_zero,,0.9460053522,2.796309667,1.9,False,0,,,,,0,,,,0.9460053522,0.9460053522,,1,radius_only_baseline
Kepler-1528 b,Kepler-1528,False,1.46,0.25,-0.13,2.73,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4628,MODEL-INFERRED,False,unavailable_assumed_zero,,0.5998783115,4.415933012,1.9,False,0,,,,,0,,,,0.5998783115,0.5998783115,,1,radius_only_baseline
Kepler-1288 b,Kepler-1288,False,1.12,0.47,-0.16,1.46,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4629,MODEL-INFERRED,False,unavailable_assumed_zero,,0.7811921475,3.128579488,1.9,False,0,,,,,0,,,,0.7811921475,0.7811921475,,1,radius_only_baseline
Kepler-996 b,Kepler-996,False,1.98,0.63,-0.25,4.58,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4630,MODEL-INFERRED,False,unavailable_assumed_zero,,0.1636456688,6.561883438,1.9,False,0,,,,,0,,,,0.1636456688,0.1636456688,,1,radius_only_baseline
Kepler-741 b,Kepler-741,False,2.97,1.01,-0.35,9.11,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4632,MODEL-INFERRED,False,unavailable_assumed_zero,,0.004825670937,11.11596443,1.9,False,0,,,,,0,,,,0.004825670937,0.004825670937,,1,radius_only_baseline
Kepler-480 b,Kepler-480,False,2.78,0.29,-0.21,8.15,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4634,MODEL-INFERRED,False,unavailable_assumed_zero,,0.004548495191,10.20051265,1.9,False,0,,,,,0,,,,0.004548495191,0.004548495191,,1,radius_only_baseline
Kepler-219 b,Kepler-219,False,2.95,0.49,-0.49,9.01,inferred_mass_radius,False,mass excluded: only true measured masses support composition inference,0,4635,MODEL-INFERRED,False,unavailable_assumed_zero,,0.01451561747,11.0187514,1.9,False,0,,,,,0,,,,0.01451561747,0.01451561747,,1,radius_only_baseline
