label,mist_version,rotation_v_over_vcrit,feh,log10_age_years,initial_mass_solar,log10_luminosity_solar,log10_teff_kelvin
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.7,-0.6805346364,3.681482439
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.725,-0.6091446547,3.692551479
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.75,-0.5376682026,3.703483365
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.775,-0.4654505367,3.714417697
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.8,-0.3923566709,3.72535541
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.825,-0.3182872708,3.736272846
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.85,-0.2436593461,3.746984722
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.875,-0.1752171472,3.755495717
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.9,-0.1061476867,3.763750871
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.925,-0.0387254423,3.771144756
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.95,0.02932975951,3.778229663
MODEL-INFERRED,1.2,0.4,-0.25,9.6,0.975,0.09686417969,3.784763425
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1,0.1645415866,3.790875332
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.025,0.232348273,3.796548677
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.05,0.3004940857,3.801802512
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.075,0.3668813339,3.806269296
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.1,0.4316648338,3.809589501
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.125,0.4962387222,3.811394993
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.15,0.5424286957,3.808245501
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.175,0.6066974496,3.80866305
MODEL-INFERRED,1.2,0.4,-0.25,9.6,1.2,0.7498391072,3.80895275
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.5,-1.330681693,3.591473555
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.525,-1.249892246,3.599939823
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.55,-1.168454675,3.608720749
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.575,-1.085779231,3.619032738
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.6,-1.002527725,3.629578102
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.625,-0.9194915582,3.642254522
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.65,-0.8359977136,3.655166501
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.675,-0.7551379481,3.668758084
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.7,-0.6746031993,3.682259694
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.725,-0.6022441891,3.693444585
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.75,-0.529932583,3.704428963
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.775,-0.4567325242,3.715422139
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.8,-0.3825360431,3.72640709
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.825,-0.3071896578,3.737365854
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.85,-0.2308964317,3.748162053
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.875,-0.1610438156,3.756624969
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.9,-0.09035492744,3.764815341
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.925,-0.02072503544,3.772214459
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.95,0.04959349369,3.779221959
MODEL-INFERRED,1.2,0.4,-0.25,9.65,0.975,0.1197466168,3.785646753
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1,0.1906061994,3.791623632
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.025,0.2620853301,3.797087668
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.05,0.3330619122,3.801799371
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.075,0.400917416,3.805126737
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.1,0.476067566,3.808050103
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.125,0.5577224662,3.809995
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.15,0.6539483665,3.80804895
MODEL-INFERRED,1.2,0.4,-0.25,9.65,1.175,0.7429712624,3.796852316
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.5,-1.328398865,3.591569916
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.525,-1.24712727,3.600179691
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.55,-1.165336919,3.608958861
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.575,-1.082178246,3.619413135
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.6,-0.9984555763,3.630167367
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.625,-0.9147588704,3.642859076
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.65,-0.8304201699,3.655905107
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.675,-0.74896948,3.669610261
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.7,-0.6672738424,3.683299096
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.725,-0.5944164077,3.694455053
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.75,-0.5211141803,3.70550516
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.775,-0.4467871233,3.716559423
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.8,-0.3712939051,3.727599405
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.825,-0.2944136712,3.738602873
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.85,-0.2166218666,3.749336965
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.875,-0.1445756514,3.757880793
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.9,-0.07165661104,3.766046694
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.925,0.0003695610553,3.773358243
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.95,0.07358280871,3.780254553
MODEL-INFERRED,1.2,0.4,-0.25,9.7,0.975,0.1472384298,3.786539144
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1,0.222322336,3.792314343
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1.025,0.2974622561,3.797235564
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1.05,0.3698997749,3.800632977
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1.075,0.4495782928,3.803439595
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1.1,0.5383555484,3.804453413
MODEL-INFERRED,1.2,0.4,-0.25,9.7,1.125,0.6365342939,3.800623879
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.5,-1.325611607,3.591827642
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.525,-1.24404883,3.600454604
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.55,-1.161789711,3.609335652
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.575,-1.078151712,3.619847618
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.6,-0.9938326308,3.630745826
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.625,-0.9094185149,3.643548011
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.65,-0.8243603537,3.656775279
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.675,-0.7419793666,3.6705782
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.7,-0.659453373,3.684342261
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.725,-0.5854697479,3.695605786
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.75,-0.5110127882,3.706729528
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.775,-0.435358275,3.717851557
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.8,-0.3582967939,3.728951414
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.825,-0.2795912689,3.739996419
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.85,-0.1990510294,3.750920663
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.875,-0.1253570772,3.759263289
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.9,-0.04954969515,3.767405638
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.925,0.02538636452,3.774567691
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.95,0.1024701014,3.781311222
MODEL-INFERRED,1.2,0.4,-0.25,9.75,0.975,0.1809233767,3.787392265
MODEL-INFERRED,1.2,0.4,-0.25,9.75,1,0.260597057,3.792626644
MODEL-INFERRED,1.2,0.4,-0.25,9.75,1.025,0.3376519572,3.796137836
MODEL-INFERRED,1.2,0.4,-0.25,9.75,1.05,0.423715493,3.798797658
MODEL-INFERRED,1.2,0.4,-0.25,9.75,1.075,0.5190520082,3.798961458
MODEL-INFERRED,1.2,0.4,-0.25,9.75,1.1,0.62878214,3.791255273
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.5,-1.32241848,3.592172867
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.525,-1.24063028,3.600768165
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.55,-1.157835713,3.609769047
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.575,-1.073623027,3.620343619
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.6,-0.988576171,3.631273565
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.625,-0.9033821457,3.644332331
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.65,-0.8174251078,3.65775976
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.675,-0.7340360436,3.671681319
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.7,-0.6506203331,3.685504865
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.725,-0.5752256379,3.696917808
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.75,-0.4994195977,3.708123813
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.775,-0.4221762552,3.71932207
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.8,-0.3432514841,3.73048282
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.825,-0.2623350814,3.741563182
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.85,-0.1797446198,3.752318712
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.875,-0.1026656199,3.760768361
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.9,-0.02350176395,3.768789941
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.925,0.05562921555,3.775823807
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.95,0.1380957877,3.782355065
MODEL-INFERRED,1.2,0.4,-0.25,9.8,0.975,0.2221342897,3.787913375
MODEL-INFERRED,1.2,0.4,-0.25,9.8,1,0.3043537592,3.791625793
MODEL-INFERRED,1.2,0.4,-0.25,9.8,1.025,0.3968621524,3.794111721
MODEL-INFERRED,1.2,0.4,-0.25,9.8,1.05,0.5014607256,3.793048382
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.5,-1.319120299,3.592448515
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.525,-1.236797912,3.601128081
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.55,-1.153428867,3.610204613
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.575,-1.068535931,3.62090683
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.6,-0.9826823454,3.632017983
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.625,-0.8965406272,3.645229878
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.65,-0.8093276413,3.658872049
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.675,-0.7249588522,3.672940548
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.7,-0.639459473,3.68711845
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.725,-0.5634686158,3.698416076
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.75,-0.4860201232,3.709714659
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.775,-0.4068542927,3.720992782
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.8,-0.3256753903,3.73221464
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.825,-0.2421047098,3.743316744
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.85,-0.1557058192,3.754192611
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.875,-0.07563071685,3.762397668
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.9,0.008126184633,3.77026737
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.925,0.09310599709,3.777091108
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.95,0.1822876895,3.783101207
MODEL-INFERRED,1.2,0.4,-0.25,9.85,0.975,0.2697500194,3.787057431
MODEL-INFERRED,1.2,0.4,-0.25,9.85,1,0.369446117,3.789375513
MODEL-INFERRED,1.2,0.4,-0.25,9.85,1.025,0.4837224886,3.786645106
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.5,-1.315439902,3.592747724
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.525,-1.232513339,3.601535811
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.55,-1.148518785,3.610621912
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.575,-1.062767746,3.621555584
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.6,-0.9760148346,3.63288457
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.625,-0.8887689236,3.6462565
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.65,-0.8003175345,3.660155779
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.675,-0.7145801621,3.674378971
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.7,-0.628236469,3.688519152
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.725,-0.5498215953,3.700129708
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.75,-0.4704425875,3.711527995
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.775,-0.3890013156,3.722893837
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.8,-0.3050593651,3.734167367
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.825,-0.2181676313,3.745274896
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.85,-0.1277773041,3.756028955
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.875,-0.04278823063,3.764134308
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.9,0.04752090888,3.771777992
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.925,0.1401388125,3.778094416
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.95,0.2339544127,3.782429005
MODEL-INFERRED,1.2,0.4,-0.25,9.9,0.975,0.3410564457,3.784546044
MODEL-INFERRED,1.2,0.4,-0.25,9.9,1,0.4664383765,3.779375108
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.5,-1.311436685,3.59303615
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.525,-1.227720102,3.601998652
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.55,-1.142854182,3.611308623
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.575,-1.056255096,3.622295136
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.6,-0.9683983949,3.633753546
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.625,-0.8799003354,3.647433682
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.65,-0.7900708836,3.661622776
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.675,-0.7026432762,3.676026168
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.7,-0.6142661391,3.690390934
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.725,-0.5340168083,3.702087693
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.75,-0.4522772202,3.713600031
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.775,-0.3679712804,3.725048617
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.8,-0.2806353354,3.736377768
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.825,-0.1894780438,3.747457801
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.85,-0.09357972499,3.758054305
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.875,-0.001729021964,3.765949036
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.9,0.09757557608,3.773072848
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.925,0.1961781107,3.777684746
MODEL-INFERRED,1.2,0.4,-0.25,9.95,0.95,0.3118687426,3.77962033
MODEL-INFERRED,1.2,0.4,-0.25,10,0.5,-1.306835737,3.593434496
MODEL-INFERRED,1.2,0.4,-0.25,10,0.525,-1.22230455,3.602530963
MODEL-INFERRED,1.2,0.4,-0.25,10,0.55,-1.136519871,3.611994433
MODEL-INFERRED,1.2,0.4,-0.25,10,0.575,-1.04887843,3.623140035
MODEL-INFERRED,1.2,0.4,-0.25,10,0.6,-0.9597145097,3.634780866
MODEL-INFERRED,1.2,0.4,-0.25,10,0.625,-0.8697411951,3.64878768
MODEL-INFERRED,1.2,0.4,-0.25,10,0.65,-0.7779597971,3.663308636
MODEL-INFERRED,1.2,0.4,-0.25,10,0.675,-0.6888161618,3.677922335
MODEL-INFERRED,1.2,0.4,-0.25,10,0.7,-0.5980477731,3.692534646
MODEL-INFERRED,1.2,0.4,-0.25,10,0.725,-0.5154995489,3.704334021
MODEL-INFERRED,1.2,0.4,-0.25,10,0.75,-0.4308570772,3.715960983
MODEL-INFERRED,1.2,0.4,-0.25,10,0.775,-0.3430565864,3.727511524
MODEL-INFERRED,1.2,0.4,-0.25,10,0.8,-0.2512977508,3.738873975
MODEL-INFERRED,1.2,0.4,-0.25,10,0.825,-0.1545138983,3.749853849
MODEL-INFERRED,1.2,0.4,-0.25,10,0.85,-0.05074971785,3.760183242
MODEL-INFERRED,1.2,0.4,-0.25,10,0.875,0.05100138919,3.76761125
MODEL-INFERRED,1.2,0.4,-0.25,10,0.9,0.1580000183,3.772928168
MODEL-INFERRED,1.2,0.4,-0.25,10,0.925,0.2809978943,3.774586939
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.5,-1.301455451,3.593998675
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.525,-1.216204298,3.603136366
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.55,-1.129384768,3.612695923
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.575,-1.040457094,3.624113831
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.6,-0.9498276683,3.636106225
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.625,-0.8580744412,3.650345744
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.65,-0.7643396541,3.665239297
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.675,-0.6727586469,3.680111243
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.7,-0.5794837412,3.694887373
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.725,-0.4937173313,3.706903779
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.75,-0.4054356937,3.71867488
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.775,-0.3130780998,3.730315079
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.8,-0.2154864607,3.7416547
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.825,-0.1105839616,3.752457069
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.85,0.004806151168,3.762221774
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.875,0.1160079983,3.767899085
MODEL-INFERRED,1.2,0.4,-0.25,10.05,0.9,0.2504764529,3.769456725
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.5,-1.295526766,3.594571326
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.525,-1.209304638,3.603826231
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.55,-1.121213924,3.613574654
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.575,-1.030811732,3.625239032
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.6,-0.9383783288,3.637486048
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.625,-0.8445878125,3.652153561
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.65,-0.7483179048,3.667495525
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.675,-0.653928439,3.68264355
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.7,-0.5570313372,3.697736509
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.725,-0.4677746017,3.709866354
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.75,-0.3748083521,3.721778515
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.775,-0.276429895,3.733470553
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.8,-0.1704724609,3.744722494
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.825,-0.05323400094,3.755118305
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.85,0.07444115566,3.762933247
MODEL-INFERRED,1.2,0.4,-0.25,10.1,0.875,0.2157775337,3.764234722
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.5,-1.28891415,3.595173632
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.525,-1.201459532,3.604618261
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.55,-1.111844613,3.614655464
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.575,-1.019730138,3.626544587
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.6,-0.925178771,3.639121636
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.625,-0.8288774808,3.654267928
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.65,-0.7293442237,3.670144115
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.675,-0.6317329647,3.685567949
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.7,-0.5303437543,3.701011847
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.725,-0.4365056664,3.713264567
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.75,-0.3373456997,3.725300636
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.775,-0.2303551705,3.736990288
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.8,-0.1114890847,3.747979043
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.825,0.02001575191,3.75665901
MODEL-INFERRED,1.2,0.4,-0.25,10.15,0.85,0.182476194,3.758917404
MODEL-INFERRED,1.2,0.4,0,8,0.675,-0.9130208166,3.638571523
MODEL-INFERRED,1.2,0.4,0,8,0.7,-0.8419440779,3.648384312
MODEL-INFERRED,1.2,0.4,0,8,0.725,-0.7761836599,3.658523402
MODEL-INFERRED,1.2,0.4,0,8,0.75,-0.7120658019,3.668562116
MODEL-INFERRED,1.2,0.4,0,8,0.775,-0.6484997075,3.678532505
MODEL-INFERRED,1.2,0.4,0,8,0.8,-0.5851592194,3.688473614
MODEL-INFERRED,1.2,0.4,0,8,0.825,-0.5218526583,3.698413562
MODEL-INFERRED,1.2,0.4,0,8,0.85,-0.4585191884,3.708363226
MODEL-INFERRED,1.2,0.4,0,8,0.875,-0.3951233405,3.71832895
MODEL-INFERRED,1.2,0.4,0,8,0.9,-0.3319475315,3.728234585
MODEL-INFERRED,1.2,0.4,0,8,0.925,-0.277585675,3.7355398
MODEL-INFERRED,1.2,0.4,0,8,0.95,-0.2232251196,3.742845104
MODEL-INFERRED,1.2,0.4,0,8,0.975,-0.1686851746,3.750207691
MODEL-INFERRED,1.2,0.4,0,8,1,-0.1153491616,3.757131288
MODEL-INFERRED,1.2,0.4,0,8,1.025,-0.06324982471,3.763657344
MODEL-INFERRED,1.2,0.4,0,8,1.05,-0.01211220345,3.769920338
MODEL-INFERRED,1.2,0.4,0,8,1.075,0.0374489368,3.77581936
MODEL-INFERRED,1.2,0.4,0,8,1.1,0.08607357395,3.78152779
MODEL-INFERRED,1.2,0.4,0,8,1.125,0.1333879734,3.786995006
MODEL-INFERRED,1.2,0.4,0,8,1.15,0.1795411,3.792273695
MODEL-INFERRED,1.2,0.4,0,8,1.175,0.2246327552,3.797420032
MODEL-INFERRED,1.2,0.4,0,8,1.2,0.2685548333,3.802471311
MODEL-INFERRED,1.2,0.4,0,8,1.225,0.311560741,3.80746007
MODEL-INFERRED,1.2,0.4,0,8,1.25,0.3534851878,3.812394781
MODEL-INFERRED,1.2,0.4,0,8,1.275,0.3943131499,3.817283074
MODEL-INFERRED,1.2,0.4,0,8,1.3,0.434125643,3.822157341
MODEL-INFERRED,1.2,0.4,0,8,1.325,0.4730017658,3.827005574
MODEL-INFERRED,1.2,0.4,0,8,1.35,0.5106755527,3.831830352
MODEL-INFERRED,1.2,0.4,0,8,1.375,0.5473502511,3.836688536
MODEL-INFERRED,1.2,0.4,0,8,1.4,0.5830931555,3.841612544
MODEL-INFERRED,1.2,0.4,0,8,1.425,0.617765836,3.846636283
MODEL-INFERRED,1.2,0.4,0,8,1.45,0.6516043268,3.851789837
MODEL-INFERRED,1.2,0.4,0,8,1.475,0.6844559757,3.85715271
MODEL-INFERRED,1.2,0.4,0,8.05,0.65,-0.9860957959,3.62789285
MODEL-INFERRED,1.2,0.4,0,8.05,0.675,-0.9134666709,3.637893791
MODEL-INFERRED,1.2,0.4,0,8.05,0.7,-0.8386604108,3.648463553
MODEL-INFERRED,1.2,0.4,0,8.05,0.725,-0.7746570622,3.658482535
MODEL-INFERRED,1.2,0.4,0,8.05,0.75,-0.7112388527,3.66844228
MODEL-INFERRED,1.2,0.4,0,8.05,0.775,-0.6479610448,3.678382479
MODEL-INFERRED,1.2,0.4,0,8.05,0.8,-0.5846971232,3.68832252
MODEL-INFERRED,1.2,0.4,0,8.05,0.825,-0.5213849884,3.698273709
MODEL-INFERRED,1.2,0.4,0,8.05,0.85,-0.457993404,3.70824829
MODEL-INFERRED,1.2,0.4,0,8.05,0.875,-0.3945000732,3.718249943
MODEL-INFERRED,1.2,0.4,0,8.05,0.9,-0.3319656071,3.727975488
MODEL-INFERRED,1.2,0.4,0,8.05,0.925,-0.2765941866,3.735589257
MODEL-INFERRED,1.2,0.4,0,8.05,0.95,-0.2219976274,3.742970978
MODEL-INFERRED,1.2,0.4,0,8.05,0.975,-0.1671757735,3.750421064
MODEL-INFERRED,1.2,0.4,0,8.05,1,-0.1138786363,3.757333835
MODEL-INFERRED,1.2,0.4,0,8.05,1.025,-0.06176721103,3.763873733
MODEL-INFERRED,1.2,0.4,0,8.05,1.05,-0.01088332954,3.770079472
MODEL-INFERRED,1.2,0.4,0,8.05,1.075,0.03843823055,3.775918531
MODEL-INFERRED,1.2,0.4,0,8.05,1.1,0.08691235305,3.781582678
MODEL-INFERRED,1.2,0.4,0,8.05,1.125,0.1342206757,3.787036045
MODEL-INFERRED,1.2,0.4,0,8.05,1.15,0.1803484139,3.792304638
MODEL-INFERRED,1.2,0.4,0,8.05,1.175,0.2254741665,3.797452468
MODEL-INFERRED,1.2,0.4,0,8.05,1.2,0.2694448429,3.80250687
MODEL-INFERRED,1.2,0.4,0,8.05,1.225,0.3123941042,3.807491826
MODEL-INFERRED,1.2,0.4,0,8.05,1.25,0.3543534429,3.812428843
MODEL-INFERRED,1.2,0.4,0,8.05,1.275,0.3952332208,3.817316678
MODEL-INFERRED,1.2,0.4,0,8.05,1.3,0.4350845196,3.822194893
MODEL-INFERRED,1.2,0.4,0,8.05,1.325,0.4738735334,3.827038843
MODEL-INFERRED,1.2,0.4,0,8.05,1.35,0.511649578,3.831869573
