label,reduction_id,planet,spectrum_type,authors,bibcode,doi,facility,instrument,program,program_status,reduction_note,archive_spec_path,declared_points,wavelength_min_um,wavelength_max_um,data_source
OBSERVED,b785e84ca903002d7344,WASP-52 b,transmission,Alam et al. 2018,2018AJ....156..298A,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table 5; G430L and G750L; R~500; corrected,61/84/81/64/WASP_52_b_3.11565_6046_1.tbl,36,0.33,0.9643,NASA Exoplanet Archive spectra index
OBSERVED,04bb44592c3f799fd92a,WASP-52 b,transmission,Alam et al. 2018,2018AJ....156..298A,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table 5; G430L and G750L; R~500; uncorrected,81/48/30/33/WASP_52_b_3.11565_6046_2.tbl,36,0.33,0.9643,NASA Exoplanet Archive spectra index
OBSERVED,e3e918c48ddab9187f3d,WASP-52 b,transmission,Fournier-Tondreau et al. 2025,2025MNRAS.539..422F,,NASA 6.5m James Webb Space Telescope (JWST) Satellite,Near Infrared Imager and Slitless Spectrograph (NIRISS),,not_provided_by_archive_index,"SOSS, supreme-SPOON",41/13/47/32/WASP_52_b_3.11565_5621_1.tbl,155,0.6043,2.8153,NASA Exoplanet Archive spectra index
OBSERVED,ce227c9bd9df2f0612d3,WASP-57 b,transmission,Southworth et al. 2015,2015MNRAS.454.3094S,,Danish 1.54m telescope at European Southern Observatory,DFOSC,,not_provided_by_archive_index,,10/51/04/15/WASP_57_b_3.11556_3659_3.tbl,1,0.6489,0.6489,NASA Exoplanet Archive spectra index
OBSERVED,239f0dbd59a773c35a7e,WASP-57 b,transmission,Southworth et al. 2015,2015MNRAS.454.3094S,,The Swiss Euler 1.2m Telescope,EulerCam,,not_provided_by_archive_index,,28/27/28/76/WASP_57_b_3.11556_3659_4.tbl,1,0.66,0.66,NASA Exoplanet Archive spectra index
OBSERVED,1509ebb51fa15277c0db,WASP-57 b,transmission,Southworth et al. 2015,2015MNRAS.454.3094S,,Calar Alto Observatory's 2.2 meter Telescope,BUSCA,,not_provided_by_archive_index,,66/45/47/17/WASP_57_b_3.11556_3659_2.tbl,4,0.35,0.91,NASA Exoplanet Archive spectra index
OBSERVED,20d8f1c86aaf1f3e0eaf,WASP-57 b,transmission,Southworth et al. 2015,2015MNRAS.454.3094S,,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND,,not_provided_by_archive_index,,82/16/29/82/WASP_57_b_3.11556_3659_1.tbl,4,0.477,0.9134,NASA Exoplanet Archive spectra index
OBSERVED,ac78b0348523620d7b09,WASP-6 b,eclipse,Kammer et al. 2015,2015ApJ...810..118K,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,Table 3,69/25/10/36/WASP_6_b_3.11477_4121_1.tbl,2,3.6,4.5,NASA Exoplanet Archive spectra index
OBSERVED,904a440e8464d19112aa,WASP-6 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 36789248, date is start time.",28/05/09/70/WASP_06_b_3.11477_5869_219.tbl,1,3.6,3.6,NASA Exoplanet Archive spectra index
OBSERVED,3d2e99df390fe38ea6ab,WASP-6 b,eclipse,Deming et al. 2023,2023AJ....165..104D,,Spitzer Space Telescope satellite,Infrared Array Camera (IRAC),,not_provided_by_archive_index,"AOR = 36788992, date is start time.",57/04/11/56/WASP_06_b_3.11477_5869_220.tbl,1,4.5,4.5,NASA Exoplanet Archive spectra index
OBSERVED,16dcbebd9595b84abb96,WASP-6 b,transmission,Jord&aacute;n et al. 2013,2013ApJ...778..184J,,Magellan I Walter Baade Telescope,IMACS spectrograph,,not_provided_by_archive_index,Table 5,97/25/19/42/WASP_6_b_3.11477_3418_1.tbl,20,0.4823,0.8518,NASA Exoplanet Archive spectra index
OBSERVED,1fdac85889658598bfb7,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Transiting Exoplanet Survey Satellite,TESS CCD Array,,not_provided_by_archive_index,from Table B1; figure 10 & 13; AIT model fit,03/06/13/33/WASP_6_b_3.11477_6097_9.tbl,1,0.8,0.8,NASA Exoplanet Archive spectra index
OBSERVED,f9d76bae77819167c2ed,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Transiting Exoplanet Survey Satellite,TESS CCD Array,,not_provided_by_archive_index,from Table B1: figure 7 & 10,17/72/04/92/WASP_6_b_3.11477_6097_7.tbl,1,0.8,0.8,NASA Exoplanet Archive spectra index
OBSERVED,9b19b1f90acfd89f4417,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 10 & 13; G600B grism; AIT model fit,19/77/74/29/WASP_6_b_3.11477_6097_3.tbl,12,0.4573,0.6093,NASA Exoplanet Archive spectra index
OBSERVED,bd7a0fdd4c9f56c725cd,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 7 & 10; G750L grism,24/55/41/87/WASP_6_b_3.11477_6097_13.tbl,10,0.5684,0.975,NASA Exoplanet Archive spectra index
OBSERVED,0678f3f0d5d3bb78699c,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Transiting Exoplanet Survey Satellite,TESS CCD Array,,not_provided_by_archive_index,from Table B1; figure 10; TESS model fit,29/76/34/78/WASP_6_b_3.11477_6097_8.tbl,1,0.8,0.8,NASA Exoplanet Archive spectra index
OBSERVED,f6cb18f0850f249619f5,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,from Table B2; figure 10 & 13; G141 grism; AIT model fit,33/17/27/03/WASP_6_b_3.11477_6097_18.tbl,28,1.1401,1.6396,NASA Exoplanet Archive spectra index
OBSERVED,0d520ed54a69010809dc,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,from Table B2; figure 10; G141 grism; TESS model fit,38/06/62/10/WASP_6_b_3.11477_6097_17.tbl,28,1.1401,1.6396,NASA Exoplanet Archive spectra index
OBSERVED,2d430454fd44493a1910,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 10 & 13; G430L grism; AIT model fit,38/48/54/01/WASP_6_b_3.11477_6097_12.tbl,7,0.3625,0.5575,NASA Exoplanet Archive spectra index
OBSERVED,6c599dfab9662969d623,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 7 & 10; G600B grism,43/99/99/90/WASP_6_b_3.11477_6097_1.tbl,12,0.4573,0.6093,NASA Exoplanet Archive spectra index
OBSERVED,9dd8561ba0da792b451e,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,from Table B2; figure 7 & 10; G141 grism,48/42/12/74/WASP_6_b_3.11477_6097_16.tbl,28,1.1401,1.6396,NASA Exoplanet Archive spectra index
OBSERVED,75d0193257a554f163f7,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 10; G430L grism; TESS model fit,50/30/64/17/WASP_6_b_3.11477_6097_11.tbl,7,0.3625,0.5575,NASA Exoplanet Archive spectra index
OBSERVED,9a3d3eb52ee8f5c51215,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 7 & 10; G430L grism,62/09/24/69/WASP_6_b_3.11477_6097_10.tbl,7,0.3625,0.5575,NASA Exoplanet Archive spectra index
OBSERVED,4adba9267cf2d6d3b4ca,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 10; G600RI grism; TESS model fit,79/15/59/33/WASP_6_b_3.11477_6097_5.tbl,34,0.5373,0.8293,NASA Exoplanet Archive spectra index
OBSERVED,ff90fc005aedcb11c8b6,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 10 & 13; G750L grism; AIT model fit,80/64/66/22/WASP_6_b_3.11477_6097_15.tbl,10,0.5684,0.975,NASA Exoplanet Archive spectra index
OBSERVED,69860900474242e11dad,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 10 & 13; G600RI grism; AIT model fit,88/88/09/28/WASP_6_b_3.11477_6097_6.tbl,34,0.5373,0.8293,NASA Exoplanet Archive spectra index
OBSERVED,c63f6bfee5d22bac280a,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 10; G600B grism; TESS model fit,93/44/08/17/WASP_6_b_3.11477_6097_2.tbl,12,0.4573,0.6093,NASA Exoplanet Archive spectra index
OBSERVED,d9f0ca8473cb1c89f3d7,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Antu (UT1) at Paranal Observatory,FORS2,,not_provided_by_archive_index,from Table B1; figure 7 & 10; G600RI grism,96/01/53/24/WASP_6_b_3.11477_6097_4.tbl,34,0.5373,0.8293,NASA Exoplanet Archive spectra index
OBSERVED,78fb0df72062b7132d64,WASP-6 b,transmission,Carter et al. 2020,2020MNRAS.494.5449C,,Hubble Space Telescope satellite,Space Telescope Imaging Spectrograph,,not_provided_by_archive_index,from Table B2; figure 10; G750L grism; TESS model fit,96/71/85/42/WASP_6_b_3.11477_6097_14.tbl,10,0.5684,0.975,NASA Exoplanet Archive spectra index
OBSERVED,b4cf86b1b2b2f59bf330,WASP-6 b,transmission,Panek et al. 2023,2023A&A...677A..51P,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,,56/96/78/61/WASP_6_b_3.11477_5295_1.tbl,20,1.0994,1.6616,NASA Exoplanet Archive spectra index
OBSERVED,d95c37911568ea04fcb0,WASP-6 b,transmission,Edwards et al. 2023,2023ApJS..269...31E,,Hubble Space Telescope satellite,Wide Field Camera 3,,not_provided_by_archive_index,G141,24/18/54/93/WASP_6_b_3.11477_5286_67.tbl,25,1.1262,1.6295,NASA Exoplanet Archive spectra index
