label,pl_name,hostname,hpic_star_name,gaia_dr3_id,tss25_tier,mass_class,draws,scenario,status,diameter_m,wavelength_nm,iwa_lambda_over_d,iwa_mas,contrast_floor,geometric_albedo_prior,argument_periapsis_treatment,mean_anomaly_treatment,eccentricity_treatment,inclination_treatment,minimum_mass_earth,true_mass_scenario_p16,true_mass_scenario_p50,true_mass_scenario_p84,mass_inclination_treatment,separation_mas_p16,separation_mas_p50,separation_mas_p84,contrast_p16,contrast_p50,contrast_p84,p_observable
FORECAST,GJ 504 b,GJ 504,TIC 397587084,3732539683617410816,2,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,1305.953863,2140.882377,2481.483777,1.654961348e-12,9.617545227e-12,2.520033934e-11,0
FORECAST,GJ 504 b,GJ 504,TIC 397587084,3732539683617410816,2,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,SCENARIO_uniform_0_0.2_missing_catalogue_eccentricity,SCENARIO_isotropic_missing_catalogue_inclination,,,,,not_applicable,1305.953863,2140.882377,2481.483777,1.654961348e-12,9.617545227e-12,2.520033934e-11,0
FORECAST,GJ 514 b,GJ 514,TIC 404519959,3738099879558957952,2,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.2,5.250752461,5.951389759,9.140242243,M_sin_i retained; true-mass distribution uses the same inclination draws,24.93875591,46.75872108,70.33501354,4.295495503e-10,2.627001083e-09,9.109680734e-09,0.435546875
FORECAST,GJ 514 b,GJ 514,TIC 404519959,3738099879558957952,2,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.2,5.250752461,5.951389759,9.140242243,M_sin_i retained; true-mass distribution uses the same inclination draws,24.93875591,46.75872108,70.33501354,4.295495503e-10,2.627001083e-09,9.109680734e-09,0.62890625
FORECAST,GJ 514 b,GJ 514,TIC 404519959,3738099879558957952,2,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.2,5.250752461,5.951389759,9.140242243,M_sin_i retained; true-mass distribution uses the same inclination draws,24.93875591,46.75872108,70.33501354,4.295495503e-10,2.627001083e-09,9.109680734e-09,0.076171875
FORECAST,GJ 536 b,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,6.37,6.44189162,7.356076523,12.08209602,M_sin_i retained; true-mass distribution uses the same inclination draws,3.403110623,5.543883141,6.287793066,2.989535356e-08,1.706826615e-07,4.580413866e-07,0
FORECAST,GJ 536 b,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,6.37,6.44189162,7.356076523,12.08209602,M_sin_i retained; true-mass distribution uses the same inclination draws,3.403110623,5.543883141,6.287793066,2.989535356e-08,1.706826615e-07,4.580413866e-07,0
FORECAST,GJ 536 b,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,6.37,6.44189162,7.356076523,12.08209602,M_sin_i retained; true-mass distribution uses the same inclination draws,3.403110623,5.543883141,6.287793066,2.989535356e-08,1.706826615e-07,4.580413866e-07,0
FORECAST,GJ 536 c,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.89,5.959974119,6.76685129,10.94081355,M_sin_i retained; true-mass distribution uses the same inclination draws,8.31549359,13.76512774,15.35543858,4.570348348e-09,2.56564531e-08,6.22256633e-08,0
FORECAST,GJ 536 c,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.89,5.959974119,6.76685129,10.94081355,M_sin_i retained; true-mass distribution uses the same inclination draws,8.31549359,13.76512774,15.35543858,4.570348348e-09,2.56564531e-08,6.22256633e-08,0
FORECAST,GJ 536 c,GJ 536,TIC 119147875,3657653114880309248,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.89,5.959974119,6.76685129,10.94081355,M_sin_i retained; true-mass distribution uses the same inclination draws,8.31549359,13.76512774,15.35543858,4.570348348e-09,2.56564531e-08,6.22256633e-08,0
FORECAST,GJ 581 b,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.475435023,5.581947645,6.225691234,4.378815239e-07,1.764321294e-06,4.388158313e-06,0
FORECAST,GJ 581 b,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.475435023,5.581947645,6.225691234,4.378815239e-07,1.764321294e-06,4.388158313e-06,0
FORECAST,GJ 581 b,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,4.475435023,5.581947645,6.225691234,4.378815239e-07,1.764321294e-06,4.388158313e-06,0
FORECAST,GJ 581 c,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,7.871799409,10.94502786,11.53261319,5.895024644e-08,1.669719263e-07,3.236546732e-07,0
FORECAST,GJ 581 c,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,7.871799409,10.94502786,11.53261319,5.895024644e-08,1.669719263e-07,3.236546732e-07,0
FORECAST,GJ 581 c,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,7.871799409,10.94502786,11.53261319,5.895024644e-08,1.669719263e-07,3.236546732e-07,0
FORECAST,GJ 581 e,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.051348295,3.934931016,4.375524862,7.09742771e-08,2.765005334e-07,7.114970726e-07,0
FORECAST,GJ 581 e,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.051348295,3.934931016,4.375524862,7.09742771e-08,2.765005334e-07,7.114970726e-07,0
FORECAST,GJ 581 e,GJ 581,TIC 36853511,6322070093095493504,3,measured,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,catalogue_value_with_asymmetric_uncertainty_when_available,,,,,not_applicable,3.051348295,3.934931016,4.375524862,7.09742771e-08,2.765005334e-07,7.114970726e-07,0
FORECAST,GJ 625 b,GJ 625,TIC 207492082,1428427236986209024,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.82,2.859216314,3.353732351,5.269574634,M_sin_i retained; true-mass distribution uses the same inclination draws,6.483716914,10.35286643,12.26456902,8.335577107e-09,5.035162955e-08,1.169212351e-07,0
FORECAST,GJ 625 b,GJ 625,TIC 207492082,1428427236986209024,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.82,2.859216314,3.353732351,5.269574634,M_sin_i retained; true-mass distribution uses the same inclination draws,6.483716914,10.35286643,12.26456902,8.335577107e-09,5.035162955e-08,1.169212351e-07,0
FORECAST,GJ 625 b,GJ 625,TIC 207492082,1428427236986209024,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.82,2.859216314,3.353732351,5.269574634,M_sin_i retained; true-mass distribution uses the same inclination draws,6.483716914,10.35286643,12.26456902,8.335577107e-09,5.035162955e-08,1.169212351e-07,0
FORECAST,GJ 649 b,GJ 649,TIC 236743275,4572835535272627712,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,81.99972901,83.0064499,95.15341721,159.8222124,M_sin_i retained; true-mass distribution uses the same inclination draws,62.58175738,93.23254867,108.204399,2.569236011e-09,1.32580337e-08,2.945521449e-08,0.912109375
FORECAST,GJ 649 b,GJ 649,TIC 236743275,4572835535272627712,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,81.99972901,83.0064499,95.15341721,159.8222124,M_sin_i retained; true-mass distribution uses the same inclination draws,62.58175738,93.23254867,108.204399,2.569236011e-09,1.32580337e-08,2.945521449e-08,0.951171875
FORECAST,GJ 649 b,GJ 649,TIC 236743275,4572835535272627712,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,81.99972901,83.0064499,95.15341721,159.8222124,M_sin_i retained; true-mass distribution uses the same inclination draws,62.58175738,93.23254867,108.204399,2.569236011e-09,1.32580337e-08,2.945521449e-08,0.712890625
FORECAST,GJ 667 C b,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.68,5.776756443,6.582942689,11.0990399,M_sin_i retained; true-mass distribution uses the same inclination draws,3.586398667,5.855491759,7.360655613,3.77481324e-08,2.533318998e-07,6.56258739e-07,0
FORECAST,GJ 667 C b,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.68,5.776756443,6.582942689,11.0990399,M_sin_i retained; true-mass distribution uses the same inclination draws,3.586398667,5.855491759,7.360655613,3.77481324e-08,2.533318998e-07,6.56258739e-07,0
FORECAST,GJ 667 C b,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,5.68,5.776756443,6.582942689,11.0990399,M_sin_i retained; true-mass distribution uses the same inclination draws,3.586398667,5.855491759,7.360655613,3.77481324e-08,2.533318998e-07,6.56258739e-07,0
FORECAST,GJ 667 C c,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,3.8,3.840662033,4.363279215,7.141634668,M_sin_i retained; true-mass distribution uses the same inclination draws,9.399741468,14.09066695,17.45027316,4.144355284e-09,2.590486675e-08,6.155550488e-08,0
FORECAST,GJ 667 C c,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,3.8,3.840662033,4.363279215,7.141634668,M_sin_i retained; true-mass distribution uses the same inclination draws,9.399741468,14.09066695,17.45027316,4.144355284e-09,2.590486675e-08,6.155550488e-08,0
FORECAST,GJ 667 C c,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,3.8,3.840662033,4.363279215,7.141634668,M_sin_i retained; true-mass distribution uses the same inclination draws,9.399741468,14.09066695,17.45027316,4.144355284e-09,2.590486675e-08,6.155550488e-08,0
FORECAST,GJ 667 C e,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,6,500,3,51.56620156,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.7,2.743564125,3.140525599,4.808608964,M_sin_i retained; true-mass distribution uses the same inclination draws,15.0599878,23.84958235,29.65385073,1.090864323e-09,5.897374926e-09,1.636100297e-08,0
FORECAST,GJ 667 C e,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_8m_500nm_3lambda_d,catalogue_conditioned_scenario_probability,8,500,3,38.67465117,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.7,2.743564125,3.140525599,4.808608964,M_sin_i retained; true-mass distribution uses the same inclination draws,15.0599878,23.84958235,29.65385073,1.090864323e-09,5.897374926e-09,1.636100297e-08,0.00390625
FORECAST,GJ 667 C e,GJ 667 C,TIC 154385809,5975663354131618304,3,msini_lower_limit,512,analytic_6m_750nm_3lambda_d,catalogue_conditioned_scenario_probability,6,750,3,77.34930234,1e-10,SCENARIO_uniform_0.1_0.4,SCENARIO_uniform_0_2pi_not_in_source,SCENARIO_uniform_0_2pi_unknown_epoch,catalogue_value_with_asymmetric_uncertainty_when_available,SCENARIO_isotropic_missing_catalogue_inclination,2.7,2.743564125,3.140525599,4.808608964,M_sin_i retained; true-mass distribution uses the same inclination draws,15.0599878,23.84958235,29.65385073,1.090864323e-09,5.897374926e-09,1.636100297e-08,0
