draw,estimand,unsupported_reliability_scenario,integrated_rate,alpha,beta,imputed_valid_candidate_count,shape_weighted_effective_stars,label,gamma_earth_per_dlnp_dlnr,full_model_projected_hsu_box_rate,full_model_projected_bryson_earth_box_rate
1780,full_fixed_box,lower,0.468199159475,-0.15,-0.6,54,105.629885592,MODEL-INFERRED,0.125086900632,0.0635274134046,0.0209365193944
1781,full_fixed_box,lower,0.783591621774,-0.45,-1.8,46,60.2701659076,MODEL-INFERRED,0.125830445608,0.0644262964762,0.0221736022083
1782,full_fixed_box,lower,1.27291361488,0,-1.8,52,47.5908478156,MODEL-INFERRED,0.311444829434,0.154539403198,0.0543050739256
1783,full_fixed_box,lower,1.91805389673,0.45,-2.1,52,30.879505433,MODEL-INFERRED,0.601686455946,0.293555684277,0.105571545502
1784,full_fixed_box,lower,0.862846410781,0.45,-1.2,58,51.9622726219,MODEL-INFERRED,0.336715424989,0.163442177979,0.0568454942717
1785,full_fixed_box,lower,0.566614265713,0.15,-0.15,49,108.26535647,MODEL-INFERRED,0.199903627278,0.101725596501,0.032874678781
1786,full_fixed_box,lower,0.537544230536,0.15,-0.75,45,80.0877190517,MODEL-INFERRED,0.18169422438,0.0902170857516,0.0303602808484
1787,full_fixed_box,lower,1.30868200336,0.45,-1.5,62,43.6397329771,MODEL-INFERRED,0.480317720487,0.232754030861,0.0820386637437
1788,full_fixed_box,lower,1.14972336677,0.15,-1.5,54,52.7452238144,MODEL-INFERRED,0.341430554377,0.167716905382,0.0586025265388
1789,full_fixed_box,lower,0.661134850951,0.3,-0.6,54,77.147655814,MODEL-INFERRED,0.253662499378,0.125633956799,0.042088236101
1790,full_fixed_box,lower,0.406912877178,0,-0.15,54,119.267587238,MODEL-INFERRED,0.127247161194,0.0652965799803,0.0209870631313
1791,full_fixed_box,lower,1.51635726214,0.6,-1.35,65,42.4955861692,MODEL-INFERRED,0.629898404594,0.30376846641,0.106734446783
1792,full_fixed_box,lower,0.478015490228,0.45,-0.3,46,82.8656556932,MODEL-INFERRED,0.207308642541,0.103293090184,0.0340458905534
1793,full_fixed_box,lower,0.858601680843,0.6,-0.75,55,61.1439005566,MODEL-INFERRED,0.393096157916,0.191542546626,0.0652346008907
1794,full_fixed_box,lower,1.39636436505,0.15,-1.65,54,48.1122972959,MODEL-INFERRED,0.400360469347,0.196751315421,0.0691498091589
1795,full_fixed_box,lower,0.739704272138,-0.15,-1.05,57,83.3730459783,MODEL-INFERRED,0.186466819926,0.0935964739496,0.0316583064629
1796,full_fixed_box,lower,1.89101520327,0.45,-1.95,58,32.1018559358,MODEL-INFERRED,0.619425632277,0.301321479879,0.107906818399
1797,full_fixed_box,lower,0.689096681457,0,-1.35,55,62.9533022833,MODEL-INFERRED,0.187319281183,0.0928257866885,0.0320527098718
1798,full_fixed_box,lower,0.58534797803,0.15,-0.45,52,96.5307066924,MODEL-INFERRED,0.203568213876,0.102143370976,0.0337244946894
1799,full_fixed_box,lower,0.642783438898,0.15,-0.9,54,72.9592055089,MODEL-INFERRED,0.213092336592,0.105394784284,0.0357764357388
1800,full_fixed_box,lower,0.628103067688,0.3,-0.3,50,93.1893767387,MODEL-INFERRED,0.24621802654,0.123452619268,0.0405286601304
1801,full_fixed_box,lower,0.770276400738,0.3,-0.6,64,81.0911098726,MODEL-INFERRED,0.29553764522,0.146373878059,0.0490362517884
1802,full_fixed_box,lower,0.602170779017,0.45,-0.9,54,66.0789549523,MODEL-INFERRED,0.246722231213,0.120379827274,0.0412205265548
1803,full_fixed_box,lower,0.654508316864,0.15,-0.9,59,75.0774619132,MODEL-INFERRED,0.216979309235,0.107317268451,0.0364290262036
1804,full_fixed_box,lower,1.43647201546,0.9,-1.5,58,33.3757836014,MODEL-INFERRED,0.675726986729,0.323339760031,0.114835731707
1805,full_fixed_box,lower,0.924738618757,0.15,-0.9,57,72.9702330907,MODEL-INFERRED,0.306564701396,0.15162591527,0.0514696704475
1806,full_fixed_box,lower,0.991416650667,0.9,-0.75,53,51.8278198552,MODEL-INFERRED,0.530821120993,0.256749293485,0.0878222740184
1807,full_fixed_box,lower,0.598627311398,0.75,0.45,59,102.19890166,MODEL-INFERRED,0.306263522285,0.15834590373,0.049390039275
1808,full_fixed_box,lower,0.584264718172,0,-0.75,56,90.0616971464,MODEL-INFERRED,0.175045148099,0.0876456792859,0.0293344171099
1809,full_fixed_box,lower,0.456685456466,0.45,0,51,100.73610464,MODEL-INFERRED,0.199488558172,0.100986319893,0.0325415514475
1810,full_fixed_box,lower,0.561464238074,0.6,0,63,93.420349675,MODEL-INFERRED,0.26879278236,0.135358894786,0.0437599082456
1811,full_fixed_box,lower,0.532475201917,0.3,-0.3,53,93.3183346016,MODEL-INFERRED,0.208731655905,0.104657120389,0.0343582249419
1812,full_fixed_box,lower,0.413581937984,-0.15,-0.15,58,126.194217877,MODEL-INFERRED,0.113503346873,0.0587946153208,0.0187805724696
1813,full_fixed_box,lower,0.864510168227,0.45,-0.75,51,67.892852333,MODEL-INFERRED,0.361145724077,0.176898558182,0.0600514019748
1814,full_fixed_box,lower,0.792420502785,0.3,-0.9,48,67.8477834157,MODEL-INFERRED,0.293466008086,0.144088671353,0.0491426039783
1815,full_fixed_box,lower,0.68305308638,0.45,-0.3,57,86.7701528377,MODEL-INFERRED,0.296230584606,0.147599116544,0.0486493661741
1816,full_fixed_box,lower,0.570523182175,0.3,-0.45,51,85.1515698119,MODEL-INFERRED,0.221650179586,0.110405078869,0.0366247520648
1817,full_fixed_box,lower,0.474223712023,-0.3,-0.9,48,94.9968365735,MODEL-INFERRED,0.10627062488,0.0540659571814,0.0180149153208
1818,full_fixed_box,lower,0.513578338921,0.45,0.3,54,117.393407927,MODEL-INFERRED,0.222731753378,0.114969265027,0.0361335637278
1819,full_fixed_box,lower,0.514124044385,0.3,0.45,60,132.586844428,MODEL-INFERRED,0.199738924425,0.104906478005,0.0324034586232
1820,full_fixed_box,lower,1.11491573162,0.75,-0.6,59,60.5029713834,MODEL-INFERRED,0.563316165115,0.274647053966,0.0929120643837
1821,full_fixed_box,lower,0.752876165921,-0.15,-1.5,52,62.4689678517,MODEL-INFERRED,0.173918791064,0.0869641547063,0.0300344566754
1822,full_fixed_box,lower,0.536906775413,0.3,-0.3,54,94.2639316445,MODEL-INFERRED,0.210468844173,0.105528138831,0.0346441744067
1823,full_fixed_box,lower,1.24883323507,0.6,-1.35,58,43.334118263,MODEL-INFERRED,0.518768288987,0.250175975075,0.0879037729413
1824,full_fixed_box,lower,1.57239593748,0.45,-1.5,58,42.7245294432,MODEL-INFERRED,0.577107066845,0.279656548815,0.0985703641186
1825,full_fixed_box,lower,0.333806250539,-0.3,0.15,54,163.527138605,MODEL-INFERRED,0.0796075852104,0.0424127344599,0.0131378932803
1826,full_fixed_box,lower,1.21978910931,0.45,-1.8,48,36.8487291404,MODEL-INFERRED,0.416139461178,0.202003264614,0.0719965146678
1827,full_fixed_box,lower,1.09252343494,0.9,-0.6,52,55.0316794032,MODEL-INFERRED,0.594378509456,0.288872709784,0.0979012544377
1828,full_fixed_box,lower,0.303367275374,0,0.6,55,160.488670456,MODEL-INFERRED,0.0923526789415,0.0498659158238,0.0150351684343
1829,full_fixed_box,lower,0.597875862693,0.45,-0.15,56,90.8253770824,MODEL-INFERRED,0.260693164869,0.130867968063,0.0426625194674
1830,full_fixed_box,lower,1.67771950992,0.3,-1.8,56,40.451182095,MODEL-INFERRED,0.517353031027,0.252716201848,0.0897128553743
1831,full_fixed_box,lower,0.375783146956,0.15,0,51,121.381142713,MODEL-INFERRED,0.132816690709,0.0681558385597,0.021771928864
1832,full_fixed_box,lower,0.387991090258,-0.45,-0.15,53,144.838164377,MODEL-INFERRED,0.0796310016155,0.0421641973822,0.0132732409572
1833,full_fixed_box,lower,0.779290435401,0.15,-0.75,52,79.2825564483,MODEL-INFERRED,0.263406363949,0.130789817921,0.0440140087777
1834,full_fixed_box,lower,1.40565970274,0.75,-1.05,55,47.1262080702,MODEL-INFERRED,0.670120031931,0.322911798814,0.112115577621
1835,full_fixed_box,lower,0.599906091838,-0.15,-0.9,54,90.8257216833,MODEL-INFERRED,0.154703578182,0.0778880733729,0.0261329786493
1836,full_fixed_box,lower,0.739216853345,0.15,-1.05,56,69.4471845775,MODEL-INFERRED,0.239552861615,0.118124496938,0.040422964735
1837,full_fixed_box,lower,0.908204832599,0.3,-1.05,57,63.8693293257,MODEL-INFERRED,0.328785199986,0.160942822392,0.0553363080439
1838,full_fixed_box,lower,0.918438789534,0.6,-1.05,51,51.899294615,MODEL-INFERRED,0.403143691503,0.195082028763,0.0675618006905
1839,full_fixed_box,lower,0.783271242531,0.15,-0.75,50,78.0578949018,MODEL-INFERRED,0.264751908414,0.131457924465,0.0442388431553
1840,full_fixed_box,lower,0.751370778408,0.75,-1.05,48,46.328932973,MODEL-INFERRED,0.358200928032,0.172606847275,0.0599294186669
1841,full_fixed_box,lower,0.781066095675,0.45,-0.3,60,86.8052307547,MODEL-INFERRED,0.338737457968,0.168778485865,0.0556301863682
1842,full_fixed_box,lower,0.358407731312,-0.15,0,59,136.867394994,MODEL-INFERRED,0.098538661627,0.0514726330181,0.0162521276942
1843,full_fixed_box,lower,0.873942381961,0.45,-0.9,55,63.5094552102,MODEL-INFERRED,0.358072862289,0.174709628321,0.0598241668614
1844,full_fixed_box,lower,0.531597826869,0.45,-0.45,53,80.431997609,MODEL-INFERRED,0.22848857787,0.113099024525,0.037668297438
1845,full_fixed_box,lower,0.944950297029,0.75,-0.75,54,55.7670347829,MODEL-INFERRED,0.46987115591,0.227991765723,0.0778448716107
1846,full_fixed_box,lower,0.861179242478,0.6,-0.75,58,63.1862142894,MODEL-INFERRED,0.394276250615,0.192117566138,0.0654304381552
1847,full_fixed_box,lower,0.301205940739,-0.3,0,46,149.799190437,MODEL-INFERRED,0.0719624109657,0.0379852937882,0.011910766415
1848,full_fixed_box,lower,0.986785414858,0.15,-1.35,56,58.4393132773,MODEL-INFERRED,0.302629699989,0.148718481099,0.0516334440278
1849,full_fixed_box,lower,0.555463234295,0.6,0.3,58,101.609396553,MODEL-INFERRED,0.264013083526,0.135565665611,0.0427457210202
1850,full_fixed_box,lower,0.320964548719,-0.15,-0.15,47,127.633248097,MODEL-INFERRED,0.08808544852,0.0456281704794,0.0145748578789
1851,full_fixed_box,lower,0.756006282985,0.9,-0.15,60,70.6967266611,MODEL-INFERRED,0.422497013693,0.209433719053,0.0687949102239
1852,full_fixed_box,lower,0.579165763008,0.45,-0.45,54,81.3024178644,MODEL-INFERRED,0.248933977627,0.123219244932,0.0410388965572
1853,full_fixed_box,lower,0.733064618441,0.15,-0.75,57,78.4286165608,MODEL-INFERRED,0.247781670237,0.123031649837,0.0414031933218
1854,full_fixed_box,lower,1.84287161317,1.2,-1.35,54,29.6412891474,MODEL-INFERRED,1.01354582108,0.483592097452,0.170908596981
1855,full_fixed_box,lower,0.735052575482,0.45,-0.6,54,75.6144215474,MODEL-INFERRED,0.312011876826,0.153566079247,0.0516512069439
1856,full_fixed_box,lower,0.621208574053,0,-0.45,55,105.752724122,MODEL-INFERRED,0.191490301756,0.0968901807216,0.03181595705
1857,full_fixed_box,lower,1.10739919335,0.45,-1.35,59,48.2838298979,MODEL-INFERRED,0.419738187096,0.203482010728,0.0712646309819
1858,full_fixed_box,lower,0.420187376185,-0.15,-0.75,47,94.0214240172,MODEL-INFERRED,0.110480047417,0.0558406980405,0.0185741021365
1859,full_fixed_box,lower,0.527989055456,0,-0.45,54,104.147421609,MODEL-INFERRED,0.162754971158,0.082350690475,0.0270416053688
1860,full_fixed_box,lower,0.626429316554,0.6,0.45,51,111.710039203,MODEL-INFERRED,0.295085632956,0.153209504164,0.0476672561315
1861,full_fixed_box,lower,0.386034037908,-0.15,-0.45,51,107.494847838,MODEL-INFERRED,0.104432428442,0.0533402334754,0.0174072504218
1862,full_fixed_box,lower,0.842999800467,0.45,-0.75,57,66.5730192498,MODEL-INFERRED,0.35215985251,0.172497044836,0.0585572289871
1863,full_fixed_box,lower,0.280010149789,-0.45,0.45,54,197.754770666,MODEL-INFERRED,0.0566496033477,0.0311865847381,0.00933917191197
1864,full_fixed_box,lower,0.728373822186,0.45,-0.9,56,61.8292822144,MODEL-INFERRED,0.29843031384,0.145609049726,0.0498595307601
1865,full_fixed_box,lower,0.700104690883,0.3,-0.45,55,86.1574034342,MODEL-INFERRED,0.271993032556,0.135481109319,0.0449432407378
1866,full_fixed_box,lower,1.52205060517,0.45,-1.35,58,47.2542149941,MODEL-INFERRED,0.576903762907,0.279673237465,0.0979487572005
1867,full_fixed_box,lower,0.564158947106,0.3,-0.3,60,94.8015345857,MODEL-INFERRED,0.22115176594,0.110884508111,0.036402634222
1868,full_fixed_box,lower,0.805779630563,-0.15,-1.35,54,66.5793760454,MODEL-INFERRED,0.192229060786,0.0961594017582,0.0329987816729
1869,full_fixed_box,lower,0.714473906932,0.15,-1.05,53,67.7232522985,MODEL-INFERRED,0.231534587151,0.114170652968,0.039069933827
1870,full_fixed_box,lower,0.474639152228,0.15,-0.45,49,90.5330200021,MODEL-INFERRED,0.165066675005,0.0828246527284,0.0273460679279
1871,full_fixed_box,lower,0.444759425131,0.3,-0.15,53,105.74869442,MODEL-INFERRED,0.175290055344,0.0885498017507,0.0287520783006
1872,full_fixed_box,lower,0.518670870422,0.3,-0.15,52,99.4295432155,MODEL-INFERRED,0.20442027857,0.103265271413,0.0335301842659
1873,full_fixed_box,lower,0.820372795414,0.3,-0.9,53,71.7281877345,MODEL-INFERRED,0.303817895381,0.149171337302,0.0508760882107
1874,full_fixed_box,lower,1.63148313069,0.45,-1.5,58,43.2678335432,MODEL-INFERRED,0.598793485609,0.290165429015,0.102274422372
1875,full_fixed_box,lower,0.642532830377,0.3,-0.6,53,80.6488306664,MODEL-INFERRED,0.246525324526,0.122099057004,0.0409040204561
1876,full_fixed_box,lower,0.441285679596,0.3,0,48,109.42034538,MODEL-INFERRED,0.174234493887,0.0887575474037,0.0284871833371
1877,full_fixed_box,lower,0.540091646963,-0.3,-0.75,44,105.930639667,MODEL-INFERRED,0.123401714543,0.0630272327666,0.020819754641
1878,full_fixed_box,lower,0.755937394655,0.3,-0.6,53,79.1366270257,MODEL-INFERRED,0.290036092676,0.143649069243,0.0481234221703
1879,full_fixed_box,lower,0.464863134949,0.45,-0.3,53,86.9939493632,MODEL-INFERRED,0.201604649731,0.100451032871,0.033109135035
1880,full_fixed_box,lower,0.487691577391,0.15,0.15,60,125.734780562,MODEL-INFERRED,0.172059408336,0.0891170648433,0.0281228903527
1881,full_fixed_box,lower,0.968531348259,0.6,-0.9,54,57.6151233246,MODEL-INFERRED,0.434907585037,0.211089706572,0.0725171571253
1882,full_fixed_box,lower,1.1349932116,0.3,-1.35,57,52.0327996539,MODEL-INFERRED,0.388849045783,0.189694690765,0.0661716105684
1883,full_fixed_box,lower,0.852525704563,0.45,-1.05,54,56.5606546335,MODEL-INFERRED,0.341446322649,0.166094477495,0.0573357173859
1884,full_fixed_box,lower,0.691801902854,-0.15,-1.05,54,80.9386292398,MODEL-INFERRED,0.174391450344,0.0875352775665,0.0296081521726
1885,full_fixed_box,lower,1.03416493223,0.45,-1.35,53,49.1887450761,MODEL-INFERRED,0.391980160741,0.190025386598,0.0665517752881
1886,full_fixed_box,lower,0.905287975347,0.3,-0.75,56,73.5707432699,MODEL-INFERRED,0.341831922275,0.16849267819,0.0569702860955
1887,full_fixed_box,lower,0.507911927857,0.15,-0.6,47,89.2088830522,MODEL-INFERRED,0.174443856878,0.0870333512255,0.029019439308
1888,full_fixed_box,lower,0.621424730756,0.6,-0.15,56,87.2872953628,MODEL-INFERRED,0.296962663677,0.148296262972,0.0485017313596
1889,full_fixed_box,lower,1.48237974045,0.6,-1.5,59,40.0154750024,MODEL-INFERRED,0.596277804146,0.287436480835,0.101642923686
1890,full_fixed_box,lower,0.592512521502,0,-0.6,52,94.3308545393,MODEL-INFERRED,0.180375812123,0.0907488411219,0.0300936149278
1891,full_fixed_box,lower,0.237544008339,0.3,1.2,44,170.683849745,MODEL-INFERRED,0.0837890158715,0.0471408973953,0.0135002158912
1892,full_fixed_box,lower,1.65070321762,0.9,-1.35,55,37.5430312535,MODEL-INFERRED,0.801904946132,0.383874865003,0.135467232991
1893,full_fixed_box,lower,0.415775720224,0.3,-0.15,53,97.8201037832,MODEL-INFERRED,0.163866901724,0.0827792633911,0.0268783872537
1894,full_fixed_box,lower,0.749568630143,0.15,-0.75,57,79.8375184206,MODEL-INFERRED,0.253360157429,0.125801549976,0.0423353332312
1895,full_fixed_box,lower,0.989310813078,0.3,-1.2,58,57.4380254929,MODEL-INFERRED,0.348960093746,0.170452546625,0.0590478255685
1896,full_fixed_box,lower,0.667419972462,0.15,-0.6,57,87.5477301065,MODEL-INFERRED,0.229227367518,0.114365884501,0.0381328973028
1897,full_fixed_box,lower,0.776713885704,0.6,-0.75,56,61.5246152511,MODEL-INFERRED,0.355605225429,0.173274475216,0.0590129526539
1898,full_fixed_box,lower,0.716225594583,-0.6,-1.8,45,63.376149248,MODEL-INFERRED,0.0980515389739,0.0508365188728,0.0173501320261
1899,full_fixed_box,lower,1.11663931821,0.6,-1.05,53,52.8823109666,MODEL-INFERRED,0.490142731284,0.237181035987,0.0821417430531
1900,full_fixed_box,lower,1.10384052036,0.75,-0.6,60,63.0077363489,MODEL-INFERRED,0.55772036504,0.271918799212,0.0919891060717
1901,full_fixed_box,lower,1.32096206921,0.15,-1.8,52,45.0079659154,MODEL-INFERRED,0.364635578892,0.179425591122,0.0633950871314
1902,full_fixed_box,lower,0.41280497345,0,0,54,128.554431126,MODEL-INFERRED,0.129322405904,0.0669201565285,0.0212608562128
1903,full_fixed_box,lower,1.20548472816,0.75,-1.2,51,44.169249743,MODEL-INFERRED,0.559949261535,0.269245445514,0.0941872807133
1904,full_fixed_box,lower,1.69946027333,0.3,-2.4,52,27.8465872153,MODEL-INFERRED,0.438729175615,0.217198058605,0.0783409637038
1905,full_fixed_box,lower,1.2907826585,0.45,-1.8,50,36.9845581335,MODEL-INFERRED,0.440359399759,0.213760156518,0.0761868194237
1906,full_fixed_box,lower,0.382288999956,0,0,52,128.237675598,MODEL-INFERRED,0.119762445718,0.0619731867627,0.0196891800791
1907,full_fixed_box,lower,0.557183843988,0,-0.9,54,80.3388742004,MODEL-INFERRED,0.163725063121,0.0816580897902,0.0275681186684
1908,full_fixed_box,lower,0.76650347382,0.6,-0.6,54,67.1006074473,MODEL-INFERRED,0.35658374594,0.174586378165,0.0589127679602
1909,full_fixed_box,lower,0.358423772902,0.15,0.3,51,138.072149642,MODEL-INFERRED,0.125772817711,0.0658100567849,0.0205040399753
1910,full_fixed_box,lower,1.11458542677,0.15,-1.2,63,60.4986381385,MODEL-INFERRED,0.351930917173,0.173166710116,0.0597055144781
1911,full_fixed_box,lower,0.867887196609,0.45,-1.35,50,47.1919451586,MODEL-INFERRED,0.328955809881,0.159472241728,0.055851278538
1912,full_fixed_box,lower,0.769820155532,0.45,-1.35,51,48.2346259093,MODEL-INFERRED,0.291785399895,0.141452652384,0.0495403551277
1913,full_fixed_box,lower,1.54549617174,0.6,-1.5,57,40.2470883322,MODEL-INFERRED,0.621665986425,0.29967488669,0.105970653237
1914,full_fixed_box,lower,1.45686325724,0.6,-1.5,55,40.7990537012,MODEL-INFERRED,0.586013961378,0.282488782254,0.0998933247907
1915,full_fixed_box,lower,0.42464027023,0.3,0.15,55,114.23585604,MODEL-INFERRED,0.167360627485,0.0860511124013,0.0272838683168
1916,full_fixed_box,lower,0.417171391885,0,-0.3,54,114.953946148,MODEL-INFERRED,0.129753177064,0.0660861544131,0.0214759311545
1917,full_fixed_box,lower,0.715038011929,0.15,-0.6,60,87.4004045553,MODEL-INFERRED,0.245581924295,0.122525483295,0.0408535437977
1918,full_fixed_box,lower,1.27958625556,0.45,-1.35,52,47.0129435786,MODEL-INFERRED,0.485002353596,0.235120980533,0.0823454115374
1919,full_fixed_box,lower,0.764945637361,0.3,-0.75,55,72.9368761655,MODEL-INFERRED,0.288839402241,0.142372087798,0.0481384631131
1920,full_fixed_box,lower,1.62220390428,0.9,-1.5,53,32.6786181972,MODEL-INFERRED,0.763096631402,0.365146703512,0.12968367662
1921,full_fixed_box,lower,1.11483747357,0.15,-1.2,58,64.6348955167,MODEL-INFERRED,0.352010501079,0.173205869174,0.0597190159859
1922,full_fixed_box,lower,0.721954552617,0.45,-0.9,46,62.6783033463,MODEL-INFERRED,0.295800201974,0.144325774966,0.0494201111121
1923,full_fixed_box,lower,0.511717749345,0,-0.6,44,97.7017270367,MODEL-INFERRED,0.155779838005,0.078374365181,0.0259900615458
1924,full_fixed_box,lower,0.8305663234,0.15,-0.9,55,74.9611921297,MODEL-INFERRED,0.275345175121,0.13618483799,0.0462281709481
1925,full_fixed_box,lower,0.856409750022,0.3,-0.9,53,68.7770165484,MODEL-INFERRED,0.317163866586,0.155724066428,0.0531109493515
1926,full_fixed_box,lower,0.505559450211,-0.15,-0.75,51,96.2613262844,MODEL-INFERRED,0.132926963534,0.0671861988266,0.0223479176113
1927,full_fixed_box,lower,0.598274692968,0,-1.2,59,70.8238812037,MODEL-INFERRED,0.167439605514,0.0830802776,0.0284890481306
1928,full_fixed_box,lower,0.58357606202,0.15,-0.15,54,109.510042482,MODEL-INFERRED,0.205887812308,0.104770787827,0.0338587937934
1929,full_fixed_box,lower,0.568103346917,0.45,0,61,98.3917643025,MODEL-INFERRED,0.248157930069,0.12562402746,0.0404807379553
1930,full_fixed_box,lower,0.520496630922,0.6,0.3,47,101.810638631,MODEL-INFERRED,0.247393368292,0.127031759912,0.040054863047
